timestamp,corridor_id,elevation_slope_deg,lane_isolation_score,turning_conflicts,passenger_density,weather_impact,hour,is_peak_hour,delay_minutes,delay_lag_15m,delay_lag_30m
2026-08-08 02:30:00,3,4.2,0.9868506461036681,5,71.14998404342204,0,2,0,6.24,4.16,5.87
2026-08-08 02:45:00,4,4.2,0.7671043917100399,2,47.0399024822792,0,2,0,3.75,6.24,4.16
2026-08-08 03:00:00,1,4.2,0.9936441276145991,2,92.54932618718686,0,3,0,3.51,3.75,6.24
2026-08-08 03:15:00,2,4.2,0.8671679995214507,1,66.98958948604616,1,3,0,5.94,3.51,3.75
2026-08-08 03:30:00,2,4.2,0.8538685093015765,3,26.832198743269906,0,3,0,5.09,5.94,3.51
2026-08-08 03:45:00,1,4.2,0.666381958118314,1,55.9843192563543,0,3,0,5.08,5.09,5.94
2026-08-08 04:00:00,3,4.2,0.9527711033218575,2,80.50848437949074,0,4,0,2.37,5.08,5.09
2026-08-08 04:15:00,2,4.2,0.7709958751682461,7,83.5307649385818,0,4,0,6.04,2.37,5.08
2026-08-08 04:30:00,2,4.2,0.6648933623129917,2,59.5677642211007,2,4,0,9.36,6.04,2.37
2026-08-08 04:45:00,2,4.2,0.6050430079903036,4,91.57980566650409,0,4,0,8.4,9.36,6.04
2026-08-08 05:00:00,1,4.2,0.823902273455353,5,41.41347497554381,0,5,0,8.33,8.4,9.36
2026-08-08 05:15:00,4,4.2,0.8109598488490706,7,52.847895779061325,0,5,0,9.6,8.33,8.4
2026-08-08 05:30:00,2,4.2,0.8877414489476634,2,91.88775284551761,1,5,0,6.23,9.6,8.33
2026-08-08 05:45:00,4,4.2,0.9561032212071209,6,91.70053731772632,0,5,0,4.64,6.23,9.6
2026-08-08 06:00:00,3,4.2,0.6317626338572118,6,74.85702150597447,2,6,0,10.53,4.64,6.23
2026-08-08 06:15:00,2,4.2,0.8925985961361449,1,88.71844376977761,2,6,0,7.59,10.53,4.64
2026-08-08 06:30:00,2,4.2,0.6749647776390328,7,27.101861356498613,0,6,0,8.18,7.59,10.53
2026-08-08 06:45:00,3,4.2,0.9432708212628655,1,89.19959809662211,2,6,0,9.28,8.18,7.59
2026-08-08 07:00:00,2,4.2,0.9276254055446624,5,45.64959252401814,0,7,0,6.71,9.28,8.18
2026-08-08 07:15:00,4,4.2,0.8163175019942177,5,34.266520994257306,1,7,0,9.07,6.71,9.28
2026-08-08 07:30:00,1,4.2,0.8840971194493246,4,39.149586907363705,0,7,0,4.45,9.07,6.71
2026-08-08 07:45:00,4,4.2,0.7257400452734993,3,53.437480641110966,0,7,0,4.39,4.45,9.07
2026-08-08 08:00:00,1,4.2,0.7884671595731259,1,40.095360368357376,0,8,1,8.93,4.39,4.45
2026-08-08 08:15:00,1,4.2,0.9286547590841887,5,45.64540688131992,1,8,1,14.04,8.93,4.39
2026-08-08 08:30:00,4,4.2,0.7837060788692856,1,30.798278885731367,0,8,1,9.09,14.04,8.93
2026-08-08 08:45:00,4,4.2,0.7431193061301767,5,43.69414124471988,0,8,1,10.64,9.09,14.04
2026-08-08 09:00:00,4,4.2,0.7976849789001199,2,65.78270516336009,0,9,1,9.98,10.64,9.09
2026-08-08 09:15:00,4,4.2,0.9312997009748873,1,55.34829664728512,0,9,1,8.46,9.98,10.64
2026-08-08 09:30:00,3,4.2,0.734083218948349,2,47.737500898872895,0,9,1,8.55,8.46,9.98
2026-08-08 09:45:00,2,4.2,0.6695046372542975,1,79.71617030856912,0,9,1,8.42,8.55,8.46
2026-08-08 10:00:00,1,4.2,0.8848056081323123,3,91.48079771146543,0,10,0,5.33,8.42,8.55
2026-08-08 10:15:00,4,4.2,0.9303912850832328,4,80.54313783219176,0,10,0,4.9,5.33,8.42
2026-08-08 10:30:00,4,4.2,0.6402549914094133,6,46.56005616941434,0,10,0,9.43,4.9,5.33
2026-08-08 10:45:00,4,4.2,0.6959496451023779,6,79.5553734270043,0,10,0,8.09,9.43,4.9
2026-08-08 11:00:00,3,4.2,0.6567887959043975,6,32.15841459792409,0,11,0,7.28,8.09,9.43
2026-08-08 11:15:00,4,4.2,0.7391765646328666,2,30.42543904730327,2,11,0,9.58,7.28,8.09
2026-08-08 11:30:00,4,4.2,0.7801403915621651,7,47.650162962892715,0,11,0,7.97,9.58,7.28
2026-08-08 11:45:00,4,4.2,0.8995305347853226,5,84.61618952352455,2,11,0,10.24,7.97,9.58
2026-08-08 12:00:00,2,4.2,0.8604590339526696,6,39.70785977938415,1,12,0,8.44,10.24,7.97
2026-08-08 12:15:00,3,4.2,0.8483714269913725,3,25.060272711894367,0,12,0,5.5,8.44,10.24
2026-08-08 12:30:00,4,4.2,0.7409499786438618,6,30.536762816508407,0,12,0,8.23,5.5,8.44
2026-08-08 12:45:00,1,4.2,0.936579021233904,1,88.69959748236641,1,12,0,6.11,8.23,5.5
2026-08-08 13:00:00,1,4.2,0.7885148669592659,2,70.70266277978301,0,13,0,5.89,6.11,8.23
2026-08-08 13:15:00,1,4.2,0.9916419752060618,7,40.25609306959814,0,13,0,6.42,5.89,6.11
2026-08-08 13:30:00,3,4.2,0.8536568553182947,1,64.42366602625451,0,13,0,5.05,6.42,5.89
2026-08-08 13:45:00,3,4.2,0.650505896625801,7,62.206369794028035,0,13,0,7.59,5.05,6.42
2026-08-08 14:00:00,1,4.2,0.8704710248301736,1,72.4348782752529,1,14,0,4.79,7.59,5.05
2026-08-08 14:15:00,4,4.2,0.7300416061726795,1,38.6550043537293,0,14,0,2.17,4.79,7.59
2026-08-08 14:30:00,3,4.2,0.874530878674439,4,89.15223897555181,0,14,0,4.94,2.17,4.79
2026-08-08 14:45:00,1,4.2,0.6278564592649623,4,44.74948496640103,0,14,0,5.99,4.94,2.17
2026-08-08 15:00:00,1,4.2,0.6699525748703837,5,75.53053231809895,0,15,0,7.53,5.99,4.94
2026-08-08 15:15:00,4,4.2,0.9422949035623145,2,21.28997170977719,0,15,0,3.92,7.53,5.99
2026-08-08 15:30:00,2,4.2,0.690871822809406,3,49.81257039153178,0,15,0,4.32,3.92,7.53
2026-08-08 15:45:00,3,4.2,0.9348164500971761,3,48.13678543670466,1,15,0,6.52,4.32,3.92
2026-08-08 16:00:00,4,4.2,0.7117104353817642,3,63.47875428664116,0,16,0,5.05,6.52,4.32
2026-08-08 16:15:00,1,4.2,0.8571527640234831,1,25.81890094217572,1,16,0,4.09,5.05,6.52
2026-08-08 16:30:00,1,4.2,0.8776602294039324,4,83.21050989808867,0,16,0,4.39,4.09,5.05
2026-08-08 16:45:00,4,4.2,0.8050619012580211,2,37.422464141405484,0,16,0,3.53,4.39,4.09
2026-08-08 17:00:00,3,4.2,0.7221242706786926,1,74.16302519056082,0,17,0,5.4,3.53,4.39
2026-08-08 17:15:00,2,4.2,0.6850577505484384,7,84.25696985952746,0,17,0,8.53,5.4,3.53
2026-08-08 17:30:00,2,4.2,0.6132757418249705,4,64.95015649932105,0,17,0,7.22,8.53,5.4
2026-08-08 17:45:00,1,4.2,0.7215785604962895,4,79.27065653775884,0,17,0,4.57,7.22,8.53
2026-08-08 18:00:00,3,4.2,0.8612651162125131,6,72.94882497720045,1,18,1,15.54,4.57,7.22
2026-08-08 18:15:00,2,4.2,0.975321927379393,6,48.44238377216061,1,18,1,15.13,15.54,4.57
2026-08-08 18:30:00,3,4.2,0.9484817929052208,2,84.70868312268523,0,18,1,6.65,15.13,15.54
2026-08-08 18:45:00,3,4.2,0.906425910614121,7,43.576109590842236,0,18,1,11.64,6.65,15.13
2026-08-08 19:00:00,1,4.2,0.9153789373013195,2,65.69703342012137,0,19,1,9.3,11.64,6.65
2026-08-08 19:15:00,2,4.2,0.8659939613903981,2,79.63181913132317,0,19,1,9.67,9.3,11.64
2026-08-08 19:30:00,4,4.2,0.7041147430264012,1,50.316472785000606,0,19,1,8.37,9.67,9.3
2026-08-08 19:45:00,1,4.2,0.9628780122823319,5,44.221408609394004,0,19,1,10.38,8.37,9.67
2026-08-08 20:00:00,2,4.2,0.8682929247623337,2,56.747680813825816,2,20,0,8.42,10.38,8.37
2026-08-08 20:15:00,2,4.2,0.824176252392176,6,85.43707954793229,1,20,0,9.62,8.42,10.38
2026-08-08 20:30:00,2,4.2,0.6443957876853924,5,94.39374105165318,0,20,0,8.32,9.62,8.42
2026-08-08 20:45:00,2,4.2,0.7788222175225702,1,63.606673028791214,0,20,0,2.94,8.32,9.62
2026-08-08 21:00:00,2,4.2,0.7841433084807705,5,72.91729642589215,0,21,0,7.49,2.94,8.32
2026-08-08 21:15:00,3,4.2,0.945825443809068,3,92.26188977911313,1,21,0,6.08,7.49,2.94
2026-08-08 21:30:00,1,4.2,0.8186592880751153,7,27.88374811303539,0,21,0,6.89,6.08,7.49
2026-08-08 21:45:00,3,4.2,0.7521602195881638,5,38.566286229293205,0,21,0,7.45,6.89,6.08
2026-08-08 22:00:00,4,4.2,0.9907201314042637,2,76.71200050012659,1,22,0,6.88,7.45,6.89
2026-08-08 22:15:00,2,4.2,0.6442882373305262,1,85.89955695298397,0,22,0,5.17,6.88,7.45
2026-08-08 22:30:00,1,4.2,0.7690193713247778,7,88.56232226644623,0,22,0,6.64,5.17,6.88
2026-08-08 22:45:00,2,4.2,0.6168098700685621,2,53.208574148394604,0,22,0,4.68,6.64,5.17
2026-08-08 23:00:00,1,4.2,0.895961648306772,7,27.147192183349347,0,23,0,8.21,4.68,6.64
2026-08-08 23:15:00,3,4.2,0.9672306208796603,6,55.022518183969595,0,23,0,6.41,8.21,4.68
2026-08-08 23:30:00,1,4.2,0.7120149318201958,3,38.458767216564304,0,23,0,4.34,6.41,8.21
2026-08-08 23:45:00,4,4.2,0.9433366707196483,6,43.29571639972993,0,23,0,6.93,4.34,6.41
2026-08-09 00:00:00,4,4.2,0.7168872921847591,2,81.78140454700046,0,0,0,3.98,6.93,4.34
2026-08-09 00:15:00,1,4.2,0.9643080646575661,2,26.04216688207095,1,0,0,7.88,3.98,6.93
2026-08-09 00:30:00,1,4.2,0.9015847614387136,2,86.20649739845616,0,0,0,5.41,7.88,3.98
2026-08-09 00:45:00,1,4.2,0.9219627107365754,4,54.213526865933524,0,0,0,5.78,5.41,7.88
2026-08-09 01:00:00,1,4.2,0.6072026222401817,3,67.6851144880476,0,1,0,7.25,5.78,5.41
2026-08-09 01:15:00,4,4.2,0.9851241428296104,7,27.172178498854322,1,1,0,9.55,7.25,5.78
2026-08-09 01:30:00,2,4.2,0.8906683968281293,2,46.98872626858237,1,1,0,7.18,9.55,7.25
2026-08-09 01:45:00,1,4.2,0.7219004381544534,2,27.17607352118766,0,1,0,6.15,7.18,9.55
2026-08-09 02:00:00,1,4.2,0.9317578659435388,7,96.92349783048877,0,2,0,7.47,6.15,7.18
2026-08-09 02:15:00,4,4.2,0.7126084793659719,6,84.58093194610004,1,2,0,9.76,7.47,6.15
2026-08-09 02:30:00,4,4.2,0.9491015358264512,6,56.770620348516815,0,2,0,4.74,9.76,7.47
2026-08-09 02:45:00,3,4.2,0.6450321561647748,2,37.888203865893686,0,2,0,4.93,4.74,9.76
2026-08-09 03:00:00,1,4.2,0.8814743909843183,1,94.67640841998818,2,3,0,9.08,4.93,4.74
2026-08-09 03:15:00,3,4.2,0.8162793906579642,4,47.56772765815774,0,3,0,6.59,9.08,4.93
2026-08-09 03:30:00,4,4.2,0.6386137880781763,6,32.87875453498998,2,3,0,13.35,6.59,9.08
2026-08-09 03:45:00,4,4.2,0.6967575313035356,1,65.0531510763164,1,3,0,6.04,13.35,6.59
2026-08-09 04:00:00,2,4.2,0.6049616145109259,4,95.50192962758528,0,4,0,4.62,6.04,13.35
2026-08-09 04:15:00,1,4.2,0.7875071861858023,2,20.306423240025808,2,4,0,8.88,4.62,6.04
2026-08-09 04:30:00,3,4.2,0.7205061043040002,3,39.0499874603199,1,4,0,7.57,8.88,4.62
2026-08-09 04:45:00,4,4.2,0.8393429937191035,5,95.0758112328326,0,4,0,5.93,7.57,8.88
2026-08-09 05:00:00,4,4.2,0.7188951230834468,5,33.68687734857296,0,5,0,7.4,5.93,7.57
2026-08-09 05:15:00,3,4.2,0.7199676446027938,2,29.05947613118559,0,5,0,6.67,7.4,5.93
2026-08-09 05:30:00,2,4.2,0.8972772794926414,6,65.61497726398436,0,5,0,6.81,6.67,7.4
2026-08-09 05:45:00,4,4.2,0.6192571343913413,1,88.94750586358639,1,5,0,6.72,6.81,6.67
2026-08-09 06:00:00,1,4.2,0.9611579980767949,3,58.168785415514094,0,6,0,4.04,6.72,6.81
2026-08-09 06:15:00,4,4.2,0.9409055497564726,7,99.56514053476198,0,6,0,7.31,4.04,6.72
2026-08-09 06:30:00,1,4.2,0.8671218732905626,4,74.33373596303943,0,6,0,4.59,7.31,4.04
2026-08-09 06:45:00,3,4.2,0.8372886280429537,2,25.925992576835817,1,6,0,6.77,4.59,7.31
2026-08-09 07:00:00,1,4.2,0.9569209992558609,3,99.42657053455802,0,7,0,4.76,6.77,4.59
2026-08-09 07:15:00,3,4.2,0.6741320718114857,3,52.63153894241523,0,7,0,5.8,4.76,6.77
2026-08-09 07:30:00,1,4.2,0.6315876648763314,6,42.992202707638604,0,7,0,8.34,5.8,4.76
2026-08-09 07:45:00,3,4.2,0.6958040679638152,4,64.63033468623084,0,7,0,6.62,8.34,5.8
2026-08-09 08:00:00,1,4.2,0.9178313114800761,3,44.34460734566915,0,8,1,7.72,6.62,8.34
2026-08-09 08:15:00,2,4.2,0.6138681066905933,6,26.916600569612186,0,8,1,13.59,7.72,6.62
2026-08-09 08:30:00,1,4.2,0.8331227340333959,1,20.11426744633414,0,8,1,7.8,13.59,7.72
2026-08-09 08:45:00,1,4.2,0.998175006476524,6,55.966668233620986,0,8,1,10.13,7.8,13.59
2026-08-09 09:00:00,2,4.2,0.9422784375350157,1,86.94907377812739,2,9,1,11.88,10.13,7.8
2026-08-09 09:15:00,4,4.2,0.8085782756174358,1,65.78521485040612,0,9,1,9.01,11.88,10.13
2026-08-09 09:30:00,4,4.2,0.625456363714657,7,99.93658391547527,0,9,1,13.38,9.01,11.88
2026-08-09 09:45:00,1,4.2,0.9325494057542839,7,42.947731651775996,0,9,1,10.54,13.38,9.01
2026-08-09 10:00:00,2,4.2,0.8395914032708842,3,42.43640518080443,0,10,0,5.32,10.54,13.38
2026-08-09 10:15:00,1,4.2,0.6459731988238268,6,32.77995681871553,0,10,0,6.37,5.32,10.54
2026-08-09 10:30:00,3,4.2,0.6375429139293425,7,33.125087061226814,0,10,0,8.69,6.37,5.32
2026-08-09 10:45:00,3,4.2,0.963850727774637,1,42.81492768080383,0,10,0,3.12,8.69,6.37
2026-08-09 11:00:00,1,4.2,0.8676801051752314,7,83.42720362188217,0,11,0,8.4,3.12,8.69
2026-08-09 11:15:00,4,4.2,0.9317147197267022,4,92.46054325091583,0,11,0,6.91,8.4,3.12
2026-08-09 11:30:00,4,4.2,0.9515915601129069,3,98.0069735766145,1,11,0,5.47,6.91,8.4
2026-08-09 11:45:00,1,4.2,0.8287089408193289,6,38.58317232771621,0,11,0,6.94,5.47,6.91
2026-08-09 12:00:00,1,4.2,0.8069785407020165,6,90.50380364912733,0,12,0,6.81,6.94,5.47
2026-08-09 12:15:00,3,4.2,0.772170964128396,5,46.26040714218696,0,12,0,6.98,6.81,6.94
2026-08-09 12:30:00,4,4.2,0.7267786351164477,6,29.02724356135075,0,12,0,7.67,6.98,6.81
2026-08-09 12:45:00,1,4.2,0.7738383843434847,3,89.60199404161325,0,12,0,4.79,7.67,6.98
2026-08-09 13:00:00,3,4.2,0.9095518622920625,4,70.88845077148949,0,13,0,4.79,4.79,7.67
2026-08-09 13:15:00,4,4.2,0.8407693724060527,6,33.17847168648494,0,13,0,5.82,4.79,4.79
2026-08-09 13:30:00,2,4.2,0.9570093159819384,5,54.386500601040204,0,13,0,6.7,5.82,4.79
2026-08-09 13:45:00,3,4.2,0.7773520057516751,3,42.980615590165414,0,13,0,5.58,6.7,5.82
2026-08-09 14:00:00,4,4.2,0.8428358314875016,1,78.94356549681575,2,14,0,9.35,5.58,6.7
2026-08-09 14:15:00,4,4.2,0.8525230212367955,2,56.27329844994144,0,14,0,3.77,9.35,5.58
2026-08-09 14:30:00,3,4.2,0.8366788649225302,2,99.1423956085108,0,14,0,3.5,3.77,9.35
2026-08-09 14:45:00,2,4.2,0.8810535092342064,1,24.37959858076761,1,14,0,4.68,3.5,3.77
2026-08-09 15:00:00,3,4.2,0.6949733873499225,7,48.401221290899734,0,15,0,8.65,4.68,3.5
2026-08-09 15:15:00,4,4.2,0.8049455110183162,6,58.55201336879819,0,15,0,6.06,8.65,4.68
2026-08-09 15:30:00,1,4.2,0.641689921123339,2,60.25068437986558,0,15,0,6.88,6.06,8.65
2026-08-09 15:45:00,1,4.2,0.753804531057925,7,45.27486579085094,0,15,0,6.72,6.88,6.06
2026-08-09 16:00:00,3,4.2,0.7950668274485058,2,78.33921992780544,0,16,0,4.62,6.72,6.88
2026-08-09 16:15:00,4,4.2,0.860889703818189,1,89.97976587911798,1,16,0,7.41,4.62,6.72
2026-08-09 16:30:00,1,4.2,0.9802124210344814,6,95.09754415822904,0,16,0,6.91,7.41,4.62
2026-08-09 16:45:00,4,4.2,0.8402604266193423,6,84.4074701439621,0,16,0,7.11,6.91,7.41
2026-08-09 17:00:00,3,4.2,0.8974375664706239,7,88.04641578452795,1,17,0,8.91,7.11,6.91
2026-08-09 17:15:00,1,4.2,0.8025064237980811,1,64.04362404959964,1,17,0,4.73,8.91,7.11
2026-08-09 17:30:00,4,4.2,0.8536416125505325,7,86.07105811414516,0,17,0,8.35,4.73,8.91
2026-08-09 17:45:00,1,4.2,0.6283728864535093,6,44.280312731836176,0,17,0,9.4,8.35,4.73
2026-08-09 18:00:00,3,4.2,0.7017566323367388,6,51.87830096873715,0,18,1,12.12,9.4,8.35
2026-08-09 18:15:00,4,4.2,0.7447412372820554,3,45.35304110548354,0,18,1,9.13,12.12,9.4
2026-08-09 18:30:00,1,4.2,0.7889973420026054,7,57.390986835834035,0,18,1,10.41,9.13,12.12
2026-08-09 18:45:00,3,4.2,0.6182594982009535,3,42.84636929909091,0,18,1,9.86,10.41,9.13
2026-08-09 19:00:00,1,4.2,0.656009639021327,1,96.92891538035575,2,19,1,14.15,9.86,10.41
2026-08-09 19:15:00,1,4.2,0.7107257231165223,4,45.02757024045345,0,19,1,12.72,14.15,9.86
2026-08-09 19:30:00,2,4.2,0.9886130763604203,2,27.843563048875186,0,19,1,9.14,12.72,14.15
2026-08-09 19:45:00,2,4.2,0.7325388028412203,3,62.14537328403307,0,19,1,10.63,9.14,12.72
2026-08-09 20:00:00,3,4.2,0.792816423244833,2,24.56792627561411,0,20,0,3.95,10.63,9.14
2026-08-09 20:15:00,2,4.2,0.6784390850953572,5,28.84345330468644,0,20,0,6.38,3.95,10.63
2026-08-09 20:30:00,3,4.2,0.8443120284303073,1,37.551151135699705,0,20,0,4.83,6.38,3.95
2026-08-09 20:45:00,2,4.2,0.7122732862063897,4,57.148019990571335,1,20,0,8.82,4.83,6.38
2026-08-09 21:00:00,1,4.2,0.6827970313753707,5,54.66007458472223,0,21,0,4.84,8.82,4.83
2026-08-09 21:15:00,3,4.2,0.8066290513783916,5,83.9753489602233,0,21,0,5.72,4.84,8.82
2026-08-09 21:30:00,3,4.2,0.6022023196641683,6,79.15797231072906,0,21,0,7.15,5.72,4.84
2026-08-09 21:45:00,1,4.2,0.6030656130596901,5,54.105463519256105,0,21,0,6.76,7.15,5.72
2026-08-09 22:00:00,3,4.2,0.6876275236407431,1,46.696336606050394,0,22,0,4.69,6.76,7.15
2026-08-09 22:15:00,3,4.2,0.6146885450003284,3,45.31750272491989,1,22,0,8.25,4.69,6.76
2026-08-09 22:30:00,2,4.2,0.6432103016522766,1,81.91960698352072,2,22,0,9.25,8.25,4.69
2026-08-09 22:45:00,3,4.2,0.7355442597355006,3,24.16579249770158,0,22,0,6.62,9.25,8.25
2026-08-09 23:00:00,4,4.2,0.9210342718319251,5,21.025731960848468,0,23,0,5.18,6.62,9.25
2026-08-09 23:15:00,1,4.2,0.8288194573477203,5,83.64355135413184,1,23,0,10.65,5.18,6.62
2026-08-09 23:30:00,2,4.2,0.8050670903825665,4,58.17171007912394,0,23,0,5.03,10.65,5.18
2026-08-09 23:45:00,2,4.2,0.7173955292832487,3,30.470491084286078,0,23,0,5.48,5.03,10.65
2026-08-10 00:00:00,4,4.2,0.9727014877731266,5,38.8452747675601,0,0,0,5.36,5.48,5.03
2026-08-10 00:15:00,1,4.2,0.7588060164948767,6,94.6003162477906,1,0,0,9.93,5.36,5.48
2026-08-10 00:30:00,1,4.2,0.6348371067183086,2,88.76023804999184,0,0,0,5.51,9.93,5.36
2026-08-10 00:45:00,2,4.2,0.8468266064471205,4,76.78280401791781,1,0,0,8.44,5.51,9.93
2026-08-10 01:00:00,3,4.2,0.6455353573906405,1,58.57801842698613,1,1,0,6.06,8.44,5.51
2026-08-10 01:15:00,2,4.2,0.7380892571206769,4,61.62589009531086,0,1,0,4.88,6.06,8.44
2026-08-10 01:30:00,1,4.2,0.8029647754871235,2,98.0195628227167,1,1,0,9.31,4.88,6.06
2026-08-10 01:45:00,4,4.2,0.9496890098740703,3,97.26163551074296,1,1,0,6.36,9.31,4.88
2026-08-10 02:00:00,2,4.2,0.7974186321360475,1,37.221523662866744,0,2,0,4.33,6.36,9.31
2026-08-10 02:15:00,1,4.2,0.8809035064126657,1,84.88836530442545,0,2,0,1.65,4.33,6.36
2026-08-10 02:30:00,2,4.2,0.9971267355996282,3,35.779413293361344,0,2,0,3.85,1.65,4.33
2026-08-10 02:45:00,3,4.2,0.6525956479591927,7,37.082998230716115,0,2,0,8.36,3.85,1.65
2026-08-10 03:00:00,2,4.2,0.7098926102078078,7,74.08744273316614,0,3,0,8.7,8.36,3.85
2026-08-10 03:15:00,2,4.2,0.7578304302390586,4,52.40008788700387,0,3,0,3.19,8.7,8.36
2026-08-10 03:30:00,1,4.2,0.7687312714155325,5,94.52355256852161,0,3,0,6.73,3.19,8.7
2026-08-10 03:45:00,1,4.2,0.7644084301062183,7,27.120778791680706,1,3,0,9.33,6.73,3.19
2026-08-10 04:00:00,1,4.2,0.963044401022622,4,60.922051264759446,0,4,0,5.31,9.33,6.73
2026-08-10 04:15:00,2,4.2,0.8856130577867425,7,93.4817224354497,0,4,0,6.4,5.31,9.33
2026-08-10 04:30:00,3,4.2,0.8431620856362815,2,92.32909283836041,0,4,0,3.27,6.4,5.31
2026-08-10 04:45:00,4,4.2,0.7237490871451129,6,32.522337073259294,0,4,0,7.19,3.27,6.4
2026-08-10 05:00:00,4,4.2,0.9295161536885179,5,49.331016007716514,0,5,0,4.78,7.19,3.27
2026-08-10 05:15:00,1,4.2,0.9820242045939955,4,69.5297120037357,0,5,0,4.43,4.78,7.19
2026-08-10 05:30:00,1,4.2,0.9284793130200906,6,32.751590781712174,0,5,0,5.35,4.43,4.78
2026-08-10 05:45:00,2,4.2,0.6006260420765891,6,97.4417737636591,1,5,0,8.68,5.35,4.43
2026-08-10 06:00:00,4,4.2,0.8545605480733628,7,93.17994629821283,1,6,0,11.09,8.68,5.35
2026-08-10 06:15:00,1,4.2,0.6204541525768402,3,33.35601432275753,0,6,0,4.53,11.09,8.68
2026-08-10 06:30:00,3,4.2,0.7030428881334887,2,29.692436900878832,1,6,0,7.08,4.53,11.09
2026-08-10 06:45:00,3,4.2,0.6238098801391087,2,26.832678624661224,1,6,0,8.37,7.08,4.53
2026-08-10 07:00:00,1,4.2,0.8415181811797551,2,92.75549312293049,0,7,0,3.52,8.37,7.08
2026-08-10 07:15:00,1,4.2,0.8746359653970427,5,35.48990478363686,2,7,0,10.26,3.52,8.37
2026-08-10 07:30:00,4,4.2,0.645795055226362,1,53.30279428354838,1,7,0,7.04,10.26,3.52
2026-08-10 07:45:00,4,4.2,0.7535355532179918,5,55.908109252160244,0,7,0,7.75,7.04,10.26
2026-08-10 08:00:00,2,4.2,0.7824946035822168,4,67.9208835370854,0,8,1,9.63,7.75,7.04
2026-08-10 08:15:00,4,4.2,0.7476212087043667,6,25.738827499794,0,8,1,12.21,9.63,7.75
2026-08-10 08:30:00,3,4.2,0.6484100001940772,6,38.140689392041274,0,8,1,11.07,12.21,9.63
2026-08-10 08:45:00,3,4.2,0.7675791160749902,1,94.51923095351408,1,8,1,10.87,11.07,12.21
2026-08-10 09:00:00,1,4.2,0.9004712191233673,4,92.67280858148555,0,9,1,10.3,10.87,11.07
2026-08-10 09:15:00,4,4.2,0.6284030658133022,1,82.50325179245537,1,9,1,11.04,10.3,10.87
2026-08-10 09:30:00,2,4.2,0.6320720056327613,6,21.552099649457233,1,9,1,14.92,11.04,10.3
2026-08-10 09:45:00,3,4.2,0.7419085167343937,7,46.16054147968817,0,9,1,11.67,14.92,11.04
2026-08-10 10:00:00,3,4.2,0.97669028464757,5,70.23669882743263,0,10,0,5.7,11.67,14.92
2026-08-10 10:15:00,2,4.2,0.8674290586891655,2,42.01521694187805,0,10,0,5.07,5.7,11.67
2026-08-10 10:30:00,2,4.2,0.8714679826690259,6,92.76693560430219,0,10,0,5.7,5.07,5.7
2026-08-10 10:45:00,3,4.2,0.744767996335146,3,70.71115694659535,0,10,0,4.65,5.7,5.07
2026-08-10 11:00:00,3,4.2,0.8374643164834153,2,25.752537385315648,0,11,0,4.65,4.65,5.7
2026-08-10 11:15:00,2,4.2,0.6040524736110974,6,92.72044710685624,0,11,0,9.21,4.65,4.65
2026-08-10 11:30:00,3,4.2,0.8544384185638169,5,96.6213326540978,1,11,0,7.18,9.21,4.65
2026-08-10 11:45:00,1,4.2,0.9653147790304947,1,26.21699347133804,0,11,0,2.71,7.18,9.21
2026-08-10 12:00:00,1,4.2,0.8450293873379277,7,62.58881878890519,0,12,0,7.9,2.71,7.18
2026-08-10 12:15:00,2,4.2,0.9494794373865381,7,44.269142577133636,0,12,0,7.05,7.9,2.71
2026-08-10 12:30:00,4,4.2,0.8895892221864374,2,51.42712611851219,1,12,0,3.94,7.05,7.9
2026-08-10 12:45:00,2,4.2,0.648223366561476,5,34.37209743642735,0,12,0,7.6,3.94,7.05
2026-08-10 13:00:00,2,4.2,0.9609813229143367,7,66.24576816099301,0,13,0,8.61,7.6,3.94
2026-08-10 13:15:00,4,4.2,0.62657753774231,7,96.63834825991125,2,13,0,13.72,8.61,7.6
2026-08-10 13:30:00,4,4.2,0.8135869890191055,4,60.24580802172872,0,13,0,4.63,13.72,8.61
2026-08-10 13:45:00,4,4.2,0.656854849517383,3,26.633166511558493,0,13,0,5.15,4.63,13.72
2026-08-10 14:00:00,1,4.2,0.6046826442923616,2,69.60010667819267,0,14,0,6.97,5.15,4.63
2026-08-10 14:15:00,3,4.2,0.7688137040510556,1,47.217839556100564,1,14,0,7.17,6.97,5.15
2026-08-10 14:30:00,1,4.2,0.7180162830616625,7,88.47401516730383,0,14,0,8.83,7.17,6.97
2026-08-10 14:45:00,3,4.2,0.7944001975190412,4,54.774251865317616,0,14,0,6.1,8.83,7.17
2026-08-10 15:00:00,1,4.2,0.8308799546938204,5,35.42716871537965,0,15,0,5.62,6.1,8.83
2026-08-10 15:15:00,3,4.2,0.6174956289235789,7,35.2884498152916,2,15,0,13.44,5.62,6.1
2026-08-10 15:30:00,1,4.2,0.6492013180494982,3,81.50113445769283,0,15,0,5.62,13.44,5.62
2026-08-10 15:45:00,4,4.2,0.8234569585801701,1,41.247007864588795,0,15,0,4.06,5.62,13.44
2026-08-10 16:00:00,2,4.2,0.7372669412690633,5,81.37867153273784,2,16,0,13.21,4.06,5.62
2026-08-10 16:15:00,1,4.2,0.8916693950197792,5,36.47098486132795,0,16,0,7.13,13.21,4.06
