timestamp,corridor_id,lane_isolation_score,turning_conflicts,passenger_density,weather_impact,elevation_slope_deg,hour,is_peak_hour,delay_minutes,delay_lag_15m,delay_lag_30m
2026-08-05 22:30:00,abylai-khan-01,0.6662513388113062,4,24.657400966027172,clear,1.1157487410025904,22,0,5.55,8.25,4.77
2026-08-05 22:45:00,tole-bi-01,0.8582962040382449,2,94.16033280811266,clear,2.3938207620551286,22,0,2.97,5.55,8.25
2026-08-05 23:00:00,tole-bi-01,0.6179113802018673,7,71.87639313451479,clear,2.14993226326414,23,0,6.6,2.97,5.55
2026-08-05 23:15:00,abylai-khan-01,0.9047627280529662,6,50.36794851586659,rain,1.058179911275372,23,0,6.89,6.6,2.97
2026-08-05 23:30:00,tole-bi-01,0.9786577735974185,2,80.40483318529462,rain,2.258333752475114,23,0,4.76,6.89,6.6
2026-08-05 23:45:00,momyshuly-01,0.7359075308604471,6,73.7861447994913,snow,3.446192499406709,23,0,11.21,4.76,6.89
2026-08-06 00:00:00,tole-bi-01,0.8068957526857328,1,62.4960837455677,clear,2.467600313209733,0,0,2.09,11.21,4.76
2026-08-06 00:15:00,abylai-khan-01,0.7515641112235257,3,27.90986741301211,clear,1.1817082626063709,0,0,2.43,2.09,11.21
2026-08-06 00:30:00,abylai-khan-01,0.602684156121624,2,84.97436698342013,clear,1.1397199294635973,0,0,2.95,2.43,2.09
2026-08-06 00:45:00,abylai-khan-01,0.7543498011580464,6,89.28185525444998,rain,1.246796402562632,0,0,9.22,2.95,2.43
2026-08-06 01:00:00,tole-bi-01,0.9166881037045386,3,33.77349508421193,snow,2.388384853602074,1,0,8.46,9.22,2.95
2026-08-06 01:15:00,abylai-khan-01,0.8383955368733927,2,88.04093215816533,clear,1.2206958901084286,1,0,4.82,8.46,9.22
2026-08-06 01:30:00,abylai-khan-01,0.6405039658460635,5,90.22778488132514,clear,1.1931908507107938,1,0,4.57,4.82,8.46
2026-08-06 01:45:00,tole-bi-01,0.938855795877514,6,63.954288983081284,clear,2.2016527075295866,1,0,5.78,4.57,4.82
2026-08-06 02:00:00,momyshuly-01,0.8124341379540971,5,72.49432289781495,clear,3.663090931892122,2,0,6.26,5.78,4.57
2026-08-06 02:15:00,tole-bi-01,0.9366893446978705,1,50.57898560115931,clear,2.4416703090186194,2,0,2.6,6.26,5.78
2026-08-06 02:30:00,abylai-khan-01,0.8320886075140117,6,42.54333180074128,clear,1.1780280245132708,2,0,4.56,2.6,6.26
2026-08-06 02:45:00,abylai-khan-01,0.823875377935176,7,77.75865175613158,clear,1.115121449968898,2,0,5.49,4.56,2.6
2026-08-06 03:00:00,tole-bi-01,0.642103674078805,1,88.95001192126466,clear,2.318149576750069,3,0,3.61,5.49,4.56
2026-08-06 03:15:00,momyshuly-01,0.6669438932554511,3,72.3262042364598,clear,3.600264989400056,3,0,4.75,3.61,5.49
2026-08-06 03:30:00,abylai-khan-01,0.9888101025986364,2,60.92724885172394,clear,1.078364761742596,3,0,0.0,4.75,3.61
2026-08-06 03:45:00,abylai-khan-01,0.6913946987019083,4,32.713981347533725,clear,1.149731130079204,3,0,5.69,0.0,4.75
2026-08-06 04:00:00,abylai-khan-01,0.9909808471961472,1,24.276697008385455,clear,1.3788485767978262,4,0,1.96,5.69,0.0
2026-08-06 04:15:00,tole-bi-01,0.8127650826097054,4,55.65534321973971,rain,2.1652445132890903,4,0,6.52,1.96,5.69
2026-08-06 04:30:00,abylai-khan-01,0.6543156188255749,4,23.947965095793702,rain,1.1309379646575572,4,0,7.25,6.52,1.96
2026-08-06 04:45:00,momyshuly-01,0.6397208811014772,2,65.54677055257801,clear,3.505128662547624,4,0,5.63,7.25,6.52
2026-08-06 05:00:00,abylai-khan-01,0.683545628282296,3,50.6183353054217,clear,1.1139700157808385,5,0,5.04,5.63,7.25
2026-08-06 05:15:00,abylai-khan-01,0.9702549320101344,2,80.57512957455756,clear,1.155452360584048,5,0,1.83,5.04,5.63
2026-08-06 05:30:00,momyshuly-01,0.7656600897312907,6,44.451879746894676,clear,3.644838210146126,5,0,6.36,1.83,5.04
2026-08-06 05:45:00,abylai-khan-01,0.7581737071971657,1,67.43861607739457,rain,1.330856253062113,5,0,6.05,6.36,1.83
2026-08-06 06:00:00,tole-bi-01,0.7252825044280696,4,63.01468174040804,rain,2.3203321593928314,6,0,7.52,6.05,6.36
2026-08-06 06:15:00,tole-bi-01,0.6588247402266353,2,20.37699404177929,clear,2.2315618178836463,6,0,3.63,7.52,6.05
2026-08-06 06:30:00,tole-bi-01,0.7951404788769626,2,25.791151861144826,snow,2.453991514589032,6,0,8.56,3.63,7.52
2026-08-06 06:45:00,momyshuly-01,0.6520191130044555,2,43.229456998881645,snow,3.393143647899583,6,0,10.66,8.56,3.63
2026-08-06 07:00:00,abylai-khan-01,0.9341920945529311,1,90.5788064816612,rain,1.2673478152812157,7,0,3.72,10.66,8.56
2026-08-06 07:15:00,tole-bi-01,0.7481587945101226,3,31.761196391982285,clear,2.19732413809712,7,0,5.04,3.72,10.66
2026-08-06 07:30:00,momyshuly-01,0.7499214271127186,7,76.87154643684333,clear,3.5949076822536306,7,0,7.47,5.04,3.72
2026-08-06 07:45:00,abylai-khan-01,0.7896025713932624,2,97.86932529218299,clear,1.2563099927550725,7,0,3.21,7.47,5.04
2026-08-06 08:00:00,momyshuly-01,0.7776510852663007,1,83.24540421529241,clear,3.439462389028352,8,1,7.32,3.21,7.47
2026-08-06 08:15:00,tole-bi-01,0.9979431892237286,4,39.43562893496352,clear,2.314165381825102,8,1,9.77,7.32,3.21
2026-08-06 08:30:00,tole-bi-01,0.818152448487321,6,92.66922083304652,rain,2.3218477067913526,8,1,12.74,9.77,7.32
2026-08-06 08:45:00,tole-bi-01,0.6352806815159483,7,27.448572520671206,clear,2.4462337682163358,8,1,12.97,12.74,9.77
2026-08-06 09:00:00,momyshuly-01,0.8427509366307719,5,57.45135534965886,snow,3.8715149317222517,9,1,14.54,12.97,12.74
2026-08-06 09:15:00,momyshuly-01,0.6606337171479519,7,91.0033526181131,clear,3.4447030194262447,9,1,13.02,14.54,12.97
2026-08-06 09:30:00,tole-bi-01,0.6123750578925368,7,71.30125674054958,clear,2.441715368383253,9,1,12.8,13.02,14.54
2026-08-06 09:45:00,momyshuly-01,0.9882968614708992,1,53.09156517821591,rain,3.596211976586024,9,1,9.23,12.8,13.02
2026-08-06 10:00:00,tole-bi-01,0.9094155566138256,5,43.4250293389735,clear,2.21914287608679,10,0,4.63,9.23,12.8
2026-08-06 10:15:00,tole-bi-01,0.9920435969655068,2,50.007952425468,clear,2.3369053170255167,10,0,2.6,4.63,9.23
2026-08-06 10:30:00,abylai-khan-01,0.791151379208897,2,60.7153424807429,snow,1.0697708604313676,10,0,8.04,2.6,4.63
2026-08-06 10:45:00,momyshuly-01,0.8129030124595904,7,45.52351438982459,rain,3.475738736619597,10,0,9.93,8.04,2.6
2026-08-06 11:00:00,tole-bi-01,0.6673347823676521,1,97.51742896658398,clear,2.126484136176841,11,0,4.31,9.93,8.04
2026-08-06 11:15:00,tole-bi-01,0.6987629706670342,5,94.64621224529161,rain,2.354608901012323,11,0,9.43,4.31,9.93
2026-08-06 11:30:00,momyshuly-01,0.9354196859611312,2,89.65371745714566,clear,3.6327011825019313,11,0,3.34,9.43,4.31
2026-08-06 11:45:00,abylai-khan-01,0.7424742588470377,4,53.746386841812274,rain,1.1185616304939616,11,0,5.3,3.34,9.43
2026-08-06 12:00:00,abylai-khan-01,0.9307259895185676,3,75.30414154681831,rain,1.3523601813691646,12,0,4.74,5.3,3.34
2026-08-06 12:15:00,tole-bi-01,0.8836054897148127,3,92.22634456287717,clear,2.2337044310165197,12,0,1.23,4.74,5.3
2026-08-06 12:30:00,momyshuly-01,0.6708683701087462,2,88.03435901431425,clear,3.7282989594145572,12,0,4.43,1.23,4.74
2026-08-06 12:45:00,abylai-khan-01,0.8029785464478969,5,53.146161121616615,clear,1.212208087703354,12,0,6.02,4.43,1.23
2026-08-06 13:00:00,momyshuly-01,0.8709549286074867,6,28.99088394578086,clear,3.5323631676988705,13,0,7.19,6.02,4.43
2026-08-06 13:15:00,momyshuly-01,0.69401488592153,2,26.050429106763957,snow,3.5885018596751763,13,0,9.51,7.19,6.02
2026-08-06 13:30:00,tole-bi-01,0.9322754042080308,6,66.16512361805621,clear,2.174625746110381,13,0,4.58,9.51,7.19
2026-08-06 13:45:00,abylai-khan-01,0.8179310630180747,6,71.41023481687454,rain,1.221673336304427,13,0,7.87,4.58,9.51
2026-08-06 14:00:00,tole-bi-01,0.6660968201770413,5,87.98740836776193,rain,2.3030550079363707,14,0,10.52,7.87,4.58
2026-08-06 14:15:00,abylai-khan-01,0.833193770465841,6,43.40120162728248,snow,1.25274474611171,14,0,11.69,10.52,7.87
2026-08-06 14:30:00,abylai-khan-01,0.9998855216623657,4,33.3976392440034,rain,1.2879152393084738,14,0,5.42,11.69,10.52
2026-08-06 14:45:00,abylai-khan-01,0.6602085966653654,5,50.32046665425596,clear,1.2115615776853206,14,0,3.77,5.42,11.69
2026-08-06 15:00:00,abylai-khan-01,0.9267027720478113,2,48.28600989058201,clear,1.0523678345222538,15,0,4.07,3.77,5.42
2026-08-06 15:15:00,abylai-khan-01,0.6829236012750232,7,30.59751632142838,clear,1.2932363332473047,15,0,5.87,4.07,3.77
2026-08-06 15:30:00,momyshuly-01,0.9129553317840349,4,73.78261220105216,clear,3.6014663966779668,15,0,5.38,5.87,4.07
2026-08-06 15:45:00,tole-bi-01,0.8938311692485652,1,60.69535525835008,clear,2.1105937388936624,15,0,0.39,5.38,5.87
2026-08-06 16:00:00,momyshuly-01,0.7201957542401729,3,77.6898204891813,clear,3.630961480396464,16,0,4.71,0.39,5.38
2026-08-06 16:15:00,abylai-khan-01,0.73032924702578,2,48.215289613578776,clear,1.2385123973908285,16,0,1.29,4.71,0.39
2026-08-06 16:30:00,tole-bi-01,0.9170085567851677,2,46.05617692621618,snow,2.2641520359069673,16,0,6.47,1.29,4.71
2026-08-06 16:45:00,abylai-khan-01,0.784578204754925,2,57.80606824350845,rain,1.1802163143162883,16,0,4.15,6.47,1.29
2026-08-06 17:00:00,tole-bi-01,0.8923272114847235,4,90.19258763161176,clear,2.2404734888603293,17,0,4.61,4.15,6.47
2026-08-06 17:15:00,momyshuly-01,0.6591936589463339,1,23.222504538718425,clear,3.641612667951563,17,0,3.82,4.61,4.15
2026-08-06 17:30:00,tole-bi-01,0.9410231127606214,7,84.38662538371776,clear,2.3139991384992875,17,0,8.77,3.82,4.61
2026-08-06 17:45:00,tole-bi-01,0.8843538866729277,5,49.519009012620515,clear,2.2091771299708896,17,0,5.98,8.77,3.82
2026-08-06 18:00:00,tole-bi-01,0.9627771235339335,1,88.36952206307822,rain,2.461797057878824,18,1,10.5,5.98,8.77
2026-08-06 18:15:00,tole-bi-01,0.6529489516139889,4,84.17624070686853,clear,2.233419693067404,18,1,10.71,10.5,5.98
2026-08-06 18:30:00,tole-bi-01,0.8372058001442391,2,47.90089979168707,rain,2.0293481542185137,18,1,10.63,10.71,10.5
2026-08-06 18:45:00,abylai-khan-01,0.8396482340161301,3,75.51012282572927,clear,1.1529325763740863,18,1,9.2,10.63,10.71
2026-08-06 19:00:00,tole-bi-01,0.7413842962187129,2,32.77062054187521,clear,2.4030937568036324,19,1,6.12,9.2,10.63
2026-08-06 19:15:00,tole-bi-01,0.7833865698277032,5,91.70252417310304,clear,2.279346796345006,19,1,9.72,6.12,9.2
2026-08-06 19:30:00,momyshuly-01,0.6151926253159413,6,52.35928515615275,clear,3.436522022191572,19,1,11.13,9.72,6.12
2026-08-06 19:45:00,tole-bi-01,0.8983440154508048,3,56.45004922841601,clear,2.197190855615014,19,1,6.49,11.13,9.72
2026-08-06 20:00:00,momyshuly-01,0.8197289917612696,2,76.46072408295879,rain,3.491901358422594,20,0,5.54,6.49,11.13
2026-08-06 20:15:00,abylai-khan-01,0.6230964207476695,7,85.66721893638808,rain,1.142471375491404,20,0,8.13,5.54,6.49
2026-08-06 20:30:00,tole-bi-01,0.8723023571841941,3,38.90741946625677,clear,2.273829502353983,20,0,4.73,8.13,5.54
2026-08-06 20:45:00,momyshuly-01,0.7867128308924751,6,72.90801119015964,rain,3.6493854608933955,20,0,9.44,4.73,8.13
2026-08-06 21:00:00,momyshuly-01,0.6137845037699999,1,51.35984351113188,clear,3.6128438704961234,21,0,2.1,9.44,4.73
2026-08-06 21:15:00,abylai-khan-01,0.9878430907392381,4,49.496233920316904,snow,1.217640378207212,21,0,8.4,2.1,9.44
2026-08-06 21:30:00,tole-bi-01,0.9796448572357762,2,75.20206591525238,clear,2.4779353125760974,21,0,1.47,8.4,2.1
2026-08-06 21:45:00,tole-bi-01,0.805160966458879,5,50.974661932474746,rain,2.3860829340314917,21,0,7.87,1.47,8.4
2026-08-06 22:00:00,momyshuly-01,0.6374689682823641,1,47.68868001315261,clear,3.6772804663637304,22,0,4.43,7.87,1.47
2026-08-06 22:15:00,tole-bi-01,0.9018484886394367,2,86.87107265009939,clear,2.118683805390216,22,0,1.86,4.43,7.87
2026-08-06 22:30:00,momyshuly-01,0.7967724400422916,1,28.102089906480508,clear,3.5248194402509356,22,0,3.45,1.86,4.43
2026-08-06 22:45:00,tole-bi-01,0.7209789913157519,5,74.07140982641685,clear,2.140297600422512,22,0,5.94,3.45,1.86
2026-08-06 23:00:00,momyshuly-01,0.7965672710114227,2,39.89803150324997,clear,3.5230947192154387,23,0,3.77,5.94,3.45
2026-08-06 23:15:00,tole-bi-01,0.8089776581621858,6,21.239859346095223,clear,2.3794866712688107,23,0,5.27,3.77,5.94
2026-08-06 23:30:00,abylai-khan-01,0.8250846796089357,6,33.34114150981536,snow,1.1607171446082374,23,0,10.19,5.27,3.77
2026-08-06 23:45:00,tole-bi-01,0.7764894854621306,5,68.53292238206942,rain,2.4072441595159924,23,0,7.81,10.19,5.27
2026-08-07 00:00:00,tole-bi-01,0.8423021212556226,3,76.73017531887498,rain,2.3693135202062825,0,0,6.55,7.81,10.19
2026-08-07 00:15:00,abylai-khan-01,0.9674938842425509,5,21.684622684505605,rain,1.2050452773372031,0,0,6.11,6.55,7.81
2026-08-07 00:30:00,tole-bi-01,0.7449072348394364,3,22.914035464137612,snow,2.4096046409420313,0,0,8.0,6.11,6.55
2026-08-07 00:45:00,abylai-khan-01,0.8902865852879795,2,92.20336918743625,clear,1.3364416009769817,0,0,2.03,8.0,6.11
2026-08-07 01:00:00,tole-bi-01,0.9577810227296929,3,25.864465449097587,clear,2.345438727042578,1,0,3.52,2.03,8.0
2026-08-07 01:15:00,momyshuly-01,0.7823917103039748,2,91.5345726893257,rain,3.6229967113622132,1,0,6.74,3.52,2.03
2026-08-07 01:30:00,momyshuly-01,0.7773823345527616,2,38.25327310007246,rain,3.6633368809274964,1,0,6.49,6.74,3.52
2026-08-07 01:45:00,tole-bi-01,0.8408467941419118,7,79.20142401265703,clear,2.159341331262759,1,0,5.93,6.49,6.74
2026-08-07 02:00:00,tole-bi-01,0.8365627037689952,4,44.77865991568096,clear,2.288242853632393,2,0,3.87,5.93,6.49
2026-08-07 02:15:00,tole-bi-01,0.9226357369305108,2,88.70016204873471,clear,2.2976009490283604,2,0,2.19,3.87,5.93
2026-08-07 02:30:00,momyshuly-01,0.7905933535113171,3,76.03638923394863,snow,3.5631255689143435,2,0,10.76,2.19,3.87
2026-08-07 02:45:00,tole-bi-01,0.9984491798557764,4,52.14507668813561,clear,2.2210504205268644,2,0,2.69,10.76,2.19
2026-08-07 03:00:00,momyshuly-01,0.6237886275469123,4,26.104196333926364,snow,3.699804522163598,3,0,11.3,2.69,10.76
2026-08-07 03:15:00,abylai-khan-01,0.6012671394322807,2,78.61601470966457,snow,1.2170058191543915,3,0,7.17,11.3,2.69
2026-08-07 03:30:00,momyshuly-01,0.8560793246238495,5,69.35078047721453,clear,3.626099073219241,3,0,6.59,7.17,11.3
2026-08-07 03:45:00,momyshuly-01,0.7193739649447507,5,20.2329374267031,clear,3.742458007126663,3,0,5.97,6.59,7.17
2026-08-07 04:00:00,abylai-khan-01,0.6961529554797935,6,20.753588477795624,clear,1.1804671644743125,4,0,4.95,5.97,6.59
2026-08-07 04:15:00,momyshuly-01,0.7247596320017122,4,84.70343785541552,clear,3.5611220756789197,4,0,5.89,4.95,5.97
2026-08-07 04:30:00,tole-bi-01,0.7024190260419817,2,40.751979104148305,clear,2.436129312443923,4,0,1.24,5.89,4.95
2026-08-07 04:45:00,tole-bi-01,0.6123160198641792,7,70.89069341824526,rain,2.150926062028446,4,0,8.64,1.24,5.89
2026-08-07 05:00:00,momyshuly-01,0.9886132169562355,5,56.337153581219795,clear,3.6051191119979897,5,0,5.58,8.64,1.24
2026-08-07 05:15:00,tole-bi-01,0.6882981953811127,7,89.07440116174138,clear,2.2262357566542583,5,0,8.15,5.58,8.64
2026-08-07 05:30:00,momyshuly-01,0.8936119050357225,2,93.3568890481991,clear,3.6292679118821836,5,0,4.01,8.15,5.58
2026-08-07 05:45:00,tole-bi-01,0.9050385578776701,2,99.74461701430832,snow,2.357196493472144,5,0,7.88,4.01,8.15
2026-08-07 06:00:00,tole-bi-01,0.9717029592028917,4,32.29473086457975,clear,2.3627590732284043,6,0,6.26,7.88,4.01
2026-08-07 06:15:00,momyshuly-01,0.612219782837352,7,89.03712371803803,snow,3.7026239081898478,6,0,13.86,6.26,7.88
2026-08-07 06:30:00,tole-bi-01,0.948819335378803,6,41.28171013830414,clear,2.2747472673189133,6,0,4.25,13.86,6.26
2026-08-07 06:45:00,momyshuly-01,0.81089047233592,4,67.26526999164062,clear,3.580977871786272,6,0,6.32,4.25,13.86
2026-08-07 07:00:00,tole-bi-01,0.8530176439863311,1,60.46182670953687,clear,2.3526602214351766,7,0,1.63,6.32,4.25
2026-08-07 07:15:00,tole-bi-01,0.8577881108484134,7,21.43905052579101,clear,2.388750169330612,7,0,5.76,1.63,6.32
2026-08-07 07:30:00,abylai-khan-01,0.927919121993891,5,94.62170239248758,clear,1.0699696182861644,7,0,2.59,5.76,1.63
2026-08-07 07:45:00,abylai-khan-01,0.7333629288636442,5,26.266164411937474,clear,1.2314121174679677,7,0,4.53,2.59,5.76
2026-08-07 08:00:00,momyshuly-01,0.8932204759439973,5,75.05751355261887,clear,3.5604755674571824,8,1,9.39,4.53,2.59
2026-08-07 08:15:00,abylai-khan-01,0.8114312438888789,3,82.80054689666096,clear,1.208715257038436,8,1,8.73,9.39,4.53
2026-08-07 08:30:00,momyshuly-01,0.9173576057221391,2,83.62302792381473,clear,3.5643311346712276,8,1,8.29,8.73,9.39
2026-08-07 08:45:00,abylai-khan-01,0.9962184131080534,4,30.839561514307583,rain,1.1277253393707714,8,1,9.13,8.29,8.73
2026-08-07 09:00:00,tole-bi-01,0.6802604069615045,5,55.80559604063777,clear,2.1981476737176777,9,1,10.68,9.13,8.29
2026-08-07 09:15:00,momyshuly-01,0.9978594566239991,1,86.35430963471839,clear,3.5848975985029714,9,1,8.35,10.68,9.13
2026-08-07 09:30:00,momyshuly-01,0.6359248617131096,5,44.214336830300375,snow,3.6358405791755897,9,1,18.44,8.35,10.68
2026-08-07 09:45:00,tole-bi-01,0.6009270191619255,6,57.419894029973086,rain,2.2396992199926267,9,1,12.55,18.44,8.35
2026-08-07 10:00:00,momyshuly-01,0.6176647744711324,2,41.82351141598766,snow,3.7189811966866873,10,0,9.07,12.55,18.44
2026-08-07 10:15:00,momyshuly-01,0.7367129618947047,7,57.08411343082594,clear,3.8458450343001416,10,0,6.6,9.07,12.55
2026-08-07 10:30:00,abylai-khan-01,0.8531625322713736,2,91.0270338074304,rain,1.2413125120983943,10,0,5.16,6.6,9.07
2026-08-07 10:45:00,momyshuly-01,0.6276118163551399,7,56.409938482621556,clear,3.5958764475453315,10,0,6.82,5.16,6.6
2026-08-07 11:00:00,tole-bi-01,0.6022663258118269,7,64.47296136594562,clear,2.208773725957533,11,0,8.57,6.82,5.16
2026-08-07 11:15:00,abylai-khan-01,0.974836411383518,4,52.31810266424668,rain,1.237005808836798,11,0,6.86,8.57,6.82
2026-08-07 11:30:00,abylai-khan-01,0.9287706543759718,3,56.809374656266044,clear,1.3477175733368298,11,0,3.55,6.86,8.57
2026-08-07 11:45:00,tole-bi-01,0.9236732684556124,7,21.213935923713734,clear,2.494847941009734,11,0,5.52,3.55,6.86
2026-08-07 12:00:00,tole-bi-01,0.9537697102007908,7,42.699640796836476,clear,2.439615579848669,12,0,5.42,5.52,3.55
2026-08-07 12:15:00,abylai-khan-01,0.8800137091088418,4,54.92653773934595,rain,1.284330962830611,12,0,5.65,5.42,5.52
2026-08-07 12:30:00,momyshuly-01,0.6417616518992325,5,70.70375807941831,clear,3.6410193370047166,12,0,7.9,5.65,5.42
2026-08-07 12:45:00,abylai-khan-01,0.7596400752294892,6,56.00415444431137,clear,1.0951331969119615,12,0,3.74,7.9,5.65
2026-08-07 13:00:00,tole-bi-01,0.8892597945858518,1,47.02536346572512,clear,2.290027845216986,13,0,2.46,3.74,7.9
2026-08-07 13:15:00,abylai-khan-01,0.7121337843166083,4,51.04789882753258,clear,1.1784121862528874,13,0,3.37,2.46,3.74
2026-08-07 13:30:00,tole-bi-01,0.8749625456544949,3,39.38346633603732,snow,2.2906795964592743,13,0,8.12,3.37,2.46
2026-08-07 13:45:00,abylai-khan-01,0.609799379307061,4,93.95954262192423,clear,1.1280587787173197,13,0,5.47,8.12,3.37
2026-08-07 14:00:00,momyshuly-01,0.7224549363518373,2,61.73945806327317,clear,3.675786196843638,14,0,2.84,5.47,8.12
2026-08-07 14:15:00,abylai-khan-01,0.819652134510869,5,21.07275630976985,snow,1.1726135206592956,14,0,9.24,2.84,5.47
2026-08-07 14:30:00,abylai-khan-01,0.852835931802497,5,21.555700673563727,clear,1.16449695928565,14,0,4.23,9.24,2.84
2026-08-07 14:45:00,tole-bi-01,0.8308162657847643,7,97.83693079616333,clear,2.2283973375788935,14,0,6.46,4.23,9.24
2026-08-07 15:00:00,tole-bi-01,0.8791025104293717,5,37.7160713098596,rain,2.3232299988274367,15,0,7.33,6.46,4.23
2026-08-07 15:15:00,tole-bi-01,0.6024354992959357,5,84.44866310514517,clear,2.4496774526055796,15,0,6.82,7.33,6.46
2026-08-07 15:30:00,abylai-khan-01,0.6403764799910086,5,24.662024124845956,clear,1.198979170338946,15,0,4.89,6.82,7.33
2026-08-07 15:45:00,momyshuly-01,0.947577700911658,5,93.69301893556393,rain,3.628174054846629,15,0,8.28,4.89,6.82
2026-08-07 16:00:00,tole-bi-01,0.8726994576360645,1,89.95336029333427,rain,2.4935260563040065,16,0,5.1,8.28,4.89
2026-08-07 16:15:00,tole-bi-01,0.6451726570744045,3,65.68745299476117,rain,2.420344253925129,16,0,7.43,5.1,8.28
2026-08-07 16:30:00,abylai-khan-01,0.9368297749594316,7,20.719892582660464,snow,1.2587744817552198,16,0,10.97,7.43,5.1
2026-08-07 16:45:00,tole-bi-01,0.6968924871298268,5,40.624869921867,rain,2.354569776625744,16,0,8.56,10.97,7.43
2026-08-07 17:00:00,momyshuly-01,0.7913039536780894,7,52.5458117918772,rain,3.5396934092207086,17,0,9.87,8.56,10.97
2026-08-07 17:15:00,momyshuly-01,0.6580786051538641,3,56.80512933980494,rain,3.5299130551117393,17,0,6.49,9.87,8.56
2026-08-07 17:30:00,tole-bi-01,0.8840440225686826,6,43.81430068498976,clear,2.314140815300503,17,0,6.97,6.49,9.87
2026-08-07 17:45:00,tole-bi-01,0.866741768405707,5,22.635829459642398,clear,2.3166774105158288,17,0,6.68,6.97,6.49
2026-08-07 18:00:00,abylai-khan-01,0.6844449884664545,7,67.21019247412337,rain,1.1150235130967152,18,1,13.63,6.68,6.97
2026-08-07 18:15:00,momyshuly-01,0.9453603067428007,4,61.93237341558047,clear,3.670329666394744,18,1,10.2,13.63,6.68
2026-08-07 18:30:00,momyshuly-01,0.7605224096878849,7,42.64005083432622,clear,3.572270211150288,18,1,12.07,10.2,13.63
2026-08-07 18:45:00,tole-bi-01,0.7170060364282967,5,23.038077405568522,clear,2.4127320735712874,18,1,10.0,12.07,10.2
2026-08-07 19:00:00,abylai-khan-01,0.6609318357858142,2,99.56753497775522,clear,1.1944591488210652,19,1,8.2,10.0,12.07
2026-08-07 19:15:00,momyshuly-01,0.706467205006215,1,58.558894946112474,clear,3.5856079769964135,19,1,11.48,8.2,10.0
2026-08-07 19:30:00,momyshuly-01,0.6088107684895268,4,80.48033934192617,rain,3.506260355049402,19,1,15.26,11.48,8.2
2026-08-07 19:45:00,abylai-khan-01,0.8333029969824463,4,56.18512280410684,snow,1.1172140264881365,19,1,15.17,15.26,11.48
2026-08-07 20:00:00,abylai-khan-01,0.9368922985375792,2,23.453623269035315,rain,1.33177643650776,20,0,5.0,15.17,15.26
2026-08-07 20:15:00,momyshuly-01,0.8195921797766568,5,44.768059606840005,rain,3.626896374698898,20,0,7.57,5.0,15.17
2026-08-07 20:30:00,momyshuly-01,0.6877095847695502,1,45.608811280472096,clear,3.638930238052264,20,0,4.83,7.57,5.0
2026-08-07 20:45:00,abylai-khan-01,0.613467671285549,4,87.06823232392128,clear,1.3600646956883122,20,0,2.01,4.83,7.57
2026-08-07 21:00:00,momyshuly-01,0.6858512293035212,1,72.33839823998994,clear,3.4682411379657756,21,0,4.09,2.01,4.83
2026-08-07 21:15:00,tole-bi-01,0.7664485712284369,4,42.03439229115783,clear,2.367125571704139,21,0,5.87,4.09,2.01
2026-08-07 21:30:00,tole-bi-01,0.9038445714799186,5,97.41919637272689,clear,2.141210913530685,21,0,4.87,5.87,4.09
2026-08-07 21:45:00,abylai-khan-01,0.6751371410151097,6,45.72334659182971,clear,1.1562348057946628,21,0,7.51,4.87,5.87
2026-08-07 22:00:00,abylai-khan-01,0.8879165813418743,4,99.85872206629763,clear,1.0854912975291464,22,0,2.03,7.51,4.87
2026-08-07 22:15:00,abylai-khan-01,0.9467733873407534,6,99.69309545362105,clear,1.28585905459322,22,0,6.31,2.03,7.51
2026-08-07 22:30:00,tole-bi-01,0.7815787392433429,4,35.296841419739344,snow,2.1110273647940376,22,0,9.39,6.31,2.03
2026-08-07 22:45:00,momyshuly-01,0.9285727966570373,3,45.019289295072014,clear,3.5769915488647204,22,0,5.52,9.39,6.31
2026-08-07 23:00:00,tole-bi-01,0.8218629392140382,5,58.883535878772335,clear,2.1841229806801623,23,0,6.13,5.52,9.39
2026-08-07 23:15:00,momyshuly-01,0.854836334832362,2,73.12805369183127,clear,3.514519162739599,23,0,5.18,6.13,5.52
2026-08-07 23:30:00,tole-bi-01,0.8105113841352811,6,62.243795920303945,clear,2.2299288835812425,23,0,6.87,5.18,6.13
2026-08-07 23:45:00,momyshuly-01,0.7852690867005367,2,97.55531753058054,clear,3.7319104537498635,23,0,4.8,6.87,5.18
2026-08-08 00:00:00,tole-bi-01,0.6938613767103398,5,77.91913313885532,clear,2.2664770549968467,0,0,7.1,4.8,6.87
2026-08-08 00:15:00,abylai-khan-01,0.7212776237844184,7,36.96358795063795,clear,1.3727325696014903,0,0,6.53,7.1,4.8
2026-08-08 00:30:00,tole-bi-01,0.7159880475774436,2,28.407804017091067,snow,2.493658632684653,0,0,9.28,6.53,7.1
2026-08-08 00:45:00,momyshuly-01,0.8253155723815259,5,75.07210325674853,clear,3.8113683868623554,0,0,6.07,9.28,6.53
2026-08-08 01:00:00,tole-bi-01,0.6479814772095559,2,32.67619521446104,snow,2.2941233079047856,1,0,8.17,6.07,9.28
2026-08-08 01:15:00,tole-bi-01,0.966716676280934,6,83.01414722686033,rain,2.321035713937136,1,0,8.27,8.17,6.07
2026-08-08 01:30:00,tole-bi-01,0.8882620581132452,3,44.882933380826955,clear,2.337795564286277,1,0,3.7,8.27,8.17
